text,word_count,source
"---
abstract: 'We provide conditions on the $p$-adic Galois representation of a smooth proper variety over a complete nonarchimedean extension of $\QQ_p$ to have (potentially) good ordinary reduction.'
author:
- Sanath Devalapurkar
bibliography:
- '../../main.bib'
title: Galois representations and ordinary reduction
---

Introduction
============

Let $K/\QQ_p$ be a finite extension with perfect residue field $k$ of characteristic $p$, and let $C$ be a completion of an algebraic closure of $K$. A smooth proper variety $X_0/K$ has *good reduction* if there it admits a smooth proper model $\fr{X}_0$ over $\co_K$. Let $X = X_0\otimes_K\ol{K}$.",93,{'pile_set_name': ArXiv}
"[Body weight at commencement of the study (top left panel) and at the end of 20 week diet protocol (top right panel), and 24 hr food intake (bottom left panel) and 24 hr caloric intake (bottom right) in wildtype (WT; open bars) and GDNF HET (hatched bars) mice fed control (CONT) or high fat (HFF) diet.\
Data analyzed by two way ANOVA with the factors of genotype (gp), diet and interaction (int; diet x genotype).",75,{'pile_set_name': PubMed Central}
"Po prvé musíme podporiť účinné vnútroštátne daňové systémy a po druhé musíme pracovať na transparentnom, na spoluprácu zameranom a spravodlivom medzinárodnom daňovom prostredí, aby sme pomohli rozvojovým krajinám v boji proti daňovým únikom a škodlivej daňovej súťaži.",37,{'pile_set_name': EuroParl}
"We noticed that a significant proportion of rescue activity remained even when both the Ig1 and fibronectin domains were removed ([Fig. 4 *D* and *E*](#fig04){ref-type=""fig""} and [Fig. S4 *E* and *F*](http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1717468115/-/DCSupplemental)), suggesting that the residual intracellular domain of SAX-3 also plays an important role in neurite outgrowth.",47,{'pile_set_name': PubMed Central}
"An emollient added to a steroid, although not itself an active ingredient, can help restore the normal moisturizing process of the skin; this may be particularly important in soothing the discomfort of the dry skin conditions often encountered in moderate-to-severe dermatoses.",41,{'pile_set_name': PubMed Abstracts}
"Aeration of the sphenoid sinus expands with the development of the sphenoid bone, but scant detailed volumetric data regarding this process, as it evolves from childhood to old age, exist.",30,{'pile_set_name': PubMed Abstracts}
"Its high fragility to stellar processing makes it a less useful tool than $^{7}$Li to constrain big bang nucleosynthesis, but many authors have modelled $^{6}$Li time evolution due to the assumed conexion with the $^{9}$Be and B abundances (Yoshii et al. 1997,Lemoine et al. 1997,Vangioni-Flam et al. 1999,Fields and Olive 1999, Ryan et al. 1999).",55,{'pile_set_name': ArXiv}
"After
receiving the trial court's findings and conclusions, we filed and set this case for
submission and ordered the parties to brief whether Applicant properly raised a free-standing actual innocence claim, whether the evidence he relies on is newly discovered or
newly available, whether we should consider advances in science and technology when
determining whether evidence is newly discovered or newly available, and whether
Applicant has shown by clear and convincing evidence that no reasonable juror would
have convicted him in light of the new evidence.",86,{'pile_set_name': FreeLaw}
"Writers who have won the award twice include Rajinder Singh Bedi, Wajahat Mirza, Kader Khan, Akhtar ul Iman and Javed Akhtar.",21,{'pile_set_name': Wikipedia (en)}
"To test the hypothesis, we assessed the effects of HDAC6 and SIRT2 double knockdown on neuronal migration using in utero electroporation of embryonic brains at E 14.5.",27,{'pile_set_name': PubMed Central}
"As evidence for this, we know that the abundances of elements with low first-ionization potentials are enhanced in the solar corona and in solar energetic particles, suggesting that similar shock acceleration in low-mass, cool stars could provide a particle injection source for acceleration by supernova shocks in the ISM.Both origins (SN or low-mass stars) have many problems as complete explanations of the origin of GCRs with energies greater than 1 GeV per nucleon (see Ramaty et al. 1998).",78,{'pile_set_name': ArXiv}
"In view of the foregoing, there is a need in the art to mitigate the effects of SRS optical interference on video transmissions in optical networks that use the IEEE 802.3ah data standard.",33,{'pile_set_name': USPTO Backgrounds}
"In our coherent scenario of chemical evolution for the Galaxy, we point to the origin in low-mass stars of the low-energy (those below 0.1 GeV per nucleon) $\alpha$-particles of GCRs, consistent with the fact that the Li production cross section for the $\alpha$-$\alpha$ fusion reaction falls very steeply outside the energy range between 0.01GeV/nucleon and 0.1 GeV/nucleon (see e.g. Ramaty et al. 1997).",63,{'pile_set_name': ArXiv}
"Observe that a necessary condition for $FV_{X, \K}$ being finite-valued is that $X$ has trivial first homology group over $\K$.

\[prop:main\] Let $X$ be a cocompact $G$-cell complex with finite stabilizers of $1$-cells.",33,{'pile_set_name': ArXiv}
"If I were to buy a TDI vs a Prius, the TDI would have pumped almost 22% more Co2 into the air for us to breathe, see my previous post.

Diesel vs. Hybrid: A Point Missed

American diesel fue was low cetane in the past, which means it doesn't burn as clean.",52,{'pile_set_name': Pile-CC}
EPC levels were similar in HC and SLE when assessed by FACS (0.045 +/- 0.006% vs 0.036 +/- 0.007% within the lymphocyte gate) and by the CFU assay (18 +/- 3 vs 15 +/- 2 colonies/well).,36,{'pile_set_name': PubMed Abstracts}
"$k_x$ and $k_y$ both vary from -$\pi$ to $\pi$. Note $k_x$ is of spin-antiparallel direction and $k_y$ is of spin-parallel direction.[]{data-label=""fig:DSF-Tl""}](fig5){width=""8.0cm""}

To compute the spin dynamical structure factor by using Eq. , the function $\delta(\omega-\omega_f)$ is smoothed by a Gaussian distribution function, which is centered at the excitation energy $\omega_f$ with the half-width at the half-maximum (HWHM) assigned to $0.2J_2$. We plot the spin dynamical structure factor at a constant cut energy, ranging from 20 to 120 meV for both compounds, as shown in Figs. 4 and 5 respectively.",89,{'pile_set_name': ArXiv}
"For a court to infer findings from the ultimate
          decision of an administrative agency, defeats this limited review
          provision, as it allows the court to find both the law and the facts on
          appeal.

Id.; see also Citizens for Rural Preservation, 648 S.W.2d at 126.4

4
 Similar reasoning defeats the Board’s argument that Cushman violated Code § 70-6(7) by not
providing adequate information in its application.",66,{'pile_set_name': FreeLaw}
"- Hlasoval som proti uzneseniu o práve na informácie v Taliansku a iných členských štátoch EÚ najmä kvôli odseku D, v ktorom sa hovorí",24,{'pile_set_name': EuroParl}
At Play & Go Adelaide we make every effort to provide accurate information to the best of our knowledge at the time of publication.,24,{'pile_set_name': Pile-CC}
Q Fortunatamente il nostro studio è facilitato dal fatto che l'opera che più si ..,15,{'pile_set_name': Pile-CC}
"Each highlighted destination contains an explanation of what took part in these areas, as well as a look at important artefacts found there providing a bigger picture of life in the past.",32,{'pile_set_name': Pile-CC}
"You don’t have to agree with the sentence, but if you
               have anything specific to say now that [the] sentence has been
               imposed with respect to the manner in which it was imposed, this is
               the time to point that out, so that if some mistake I have made in
               articulating the sentence, it can be corrected now instead of later.",61,{'pile_set_name': FreeLaw}
"Cr. 252, 187 P. 821, wherein this court held:
""Where there is evidence tending to show defendant's insanity just prior to and at the time of the commission of the homicide, it is competent for defendant to testify concerning statements and admissions made to him by deceased relative to deceased's immoral conduct with the wife of the defendant, and also of defendant's personal knowledge of such immoral conduct, as tending to show actuating causes of defendant's alleged insanity.",78,{'pile_set_name': FreeLaw}
The US government should take responsibility for alleviating the suffering and pain our war is still causing the people of Vietnam and contribute the hundreds of millions of dollars necessary to clean up both the Agent Orange and unexploded ordinance and support the families and victims still suffering from the war.,51,{'pile_set_name': Pile-CC}
"Defendant has now filed a motion for judgment on the pleadings on the ground that

plaintiff failed to exhaust administrative remedies and that the complaint failed to state a claim

upon which relief can be granted.

                                           ANALYSIS

       Under Rule 12(c) of the Federal Rules of Civil Procedure, “[a]fter the pleadings are

closed—but early enough not to delay trial—a party may move for judgment on the pleadings.”


                                                 3
Fed.",68,{'pile_set_name': FreeLaw}
"If the United States had abided by the Geneva accords which ended the French war with Vietnam in 1954 and had allowed free elections in all of Vietnam in 1956, three million Vietnamese (two million of them, Vietnamese civilians) would not have had to die in the American war in Vietnam.",51,{'pile_set_name': Pile-CC}
"The State asserts that Applicant's expert failed to take
into consideration that Gladys Oliver was very familiar with Applicant as she had known
him and his family for years and had even seen him earlier on the day of the offense, and
that eyewitness Stewart had also known Applicant for several years and was able to
recognize him when he saw him get out of the victim's car in the alley.",71,{'pile_set_name': FreeLaw}
"By glimpsing into the life of Bart D. Ehrman and following along his course of academic studies, Andrews helps the reader to understand the …

Biblical Studies

A comprehensive book on HOW TO STUDY YOUR BIBLE by observing, interpreting, and applying, which will focus on the most basic Bible study tools, principles, and processes for moving from an in-depth reading of the Scriptures to application.",65,{'pile_set_name': Pile-CC}
"thourght mccormack looked very poor

les irwin

somma was man of the match but with bruce had he of had more match time he would of had more composure i feel he was trying too hard and therefore missed at least 1 certain goal chance ,but that will come with games ,didn’t think we missed becchio",56,{'pile_set_name': Pile-CC}
"Japanese prints, American paintings, Bohemian glass, ancient Coptic textile fragments, Chinese snuff bottles, glass door pulls, and 19th-century trade and valentine cards are just a few of the objects from around the globe acquired by Kansas City philanthropist Sallie Casey Thayer.",41,{'pile_set_name': Pile-CC}
"This gives rise to a generalized eigenvalue problem at each wave vector $\textbf{k}$ in the magnetic Brillouin zone, $$\label{eq:alpha-eq}
H_1^\textbf{k} U_\textbf{k}=-\lambda_\textbf{k}\sigma_3U_\textbf{k}, \quad  U_\textbf{k}=(u_{\textbf{k}1}, u_{\textbf{k}2}, u_{\textbf{k}3}, u_{\textbf{k}4}, u_{\textbf{k}5}, u_{\textbf{k}6})^T ,\\$$ or $$\label{eq:beta-eq}
H_1^{\textbf{k}*} V_\textbf{k}=\lambda_\textbf{k}'\sigma_3V_\textbf{k},  \quad V_\textbf{k}=(v_{\textbf{k}1}, v_{\textbf{k}2}, v_{\textbf{k}3}, v_{\textbf{k}4}, v_{\textbf{k}5}, v_{\textbf{k}6})^T ,\\$$ where the $6\times 6$ matrix $H_1^{\textbf{k}}$ is given in Eq. , and $\sigma_3$ is a $6\times 6$ diagonal matrix with diagonal elements being (1, -1, 1, -1, 1, -1) respectively.

Eqs. and will show that each eigenvalue of the Hamiltonian is in double degeneracy, which reflects the symmetry or equivalence between the spin-up and spin-down in the ground state.",100,{'pile_set_name': ArXiv}
